id,museum,title,era,material,size,description,detail_url,image,download_link,translation_status
2240,柏林州立博物馆,Gebäude,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857473/gebaude,https://recherche.smb.museum/images/4274130_300x300.jpg,https://recherche.smb.museum/images/4274130_300x300.jpg,1.0
2241,柏林州立博物馆,建筑,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857472/gebaude,https://recherche.smb.museum/images/4274129_300x300.jpg,https://recherche.smb.museum/images/4274129_300x300.jpg,1.0
2242,柏林州立博物馆,Wandmalerei,1902-1914,,Plattengröße (Foto): 13 x 18 cm,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857462/wandmalerei,https://recherche.smb.museum/images/4274120_300x300.jpg,https://recherche.smb.museum/images/4274120_300x300.jpg,1.0
2243,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857461/wandmalerei,https://recherche.smb.museum/images/4274119_300x300.jpg,https://recherche.smb.museum/images/4274119_300x300.jpg,1.0
2244,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857460/wandmalerei,https://recherche.smb.museum/images/4274118_300x300.jpg,https://recherche.smb.museum/images/4274118_300x300.jpg,1.0
2245,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857459/wandmalerei,https://recherche.smb.museum/images/4274117_300x300.jpg,https://recherche.smb.museum/images/4274117_300x300.jpg,1.0
2246,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857458/wandmalerei,https://recherche.smb.museum/images/4274116_300x300.jpg,https://recherche.smb.museum/images/4274116_300x300.jpg,1.0
2247,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857457/wandmalerei,https://recherche.smb.museum/images/4274115_300x300.jpg,https://recherche.smb.museum/images/4274115_300x300.jpg,1.0
2248,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857456/wandmalerei,https://recherche.smb.museum/images/4274114_300x300.jpg,https://recherche.smb.museum/images/4274114_300x300.jpg,1.0
2249,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857455/wandmalerei,https://recherche.smb.museum/images/4274113_300x300.jpg,https://recherche.smb.museum/images/4274113_300x300.jpg,1.0
2250,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857454/wandmalerei,https://recherche.smb.museum/images/4274112_300x300.jpg,https://recherche.smb.museum/images/4274112_300x300.jpg,1.0
2251,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857453/wandmalerei,https://recherche.smb.museum/images/4274111_300x300.jpg,https://recherche.smb.museum/images/4274111_300x300.jpg,1.0
2252,Staatliche Museen zu Berlin,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857452/wandmalerei,https://recherche.smb.museum/images/4274110_300x300.jpg,https://recherche.smb.museum/images/4274110_300x300.jpg,1.0
2253,柏林州立博物馆,Wandmalerei,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857451/wandmalerei,https://recherche.smb.museum/images/4274109_300x300.jpg,https://recherche.smb.museum/images/4274109_300x300.jpg,1.0
2254,Staatliche Museen zu Berlin,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857450/wandmalerei,https://recherche.smb.museum/images/4274108_300x300.jpg,https://recherche.smb.museum/images/4274108_300x300.jpg,1.0
2255,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857449/wandmalerei,https://recherche.smb.museum/images/4274107_300x300.jpg,https://recherche.smb.museum/images/4274107_300x300.jpg,1.0
2256,柏林州立博物馆,壁画,1902-1914,,Plattengröße (Foto): 13 x 18 cm,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857447/wandmalerei,https://recherche.smb.museum/images/4274106_300x300.jpg,https://recherche.smb.museum/images/4274106_300x300.jpg,1.0
2257,Staatliche Museen zu Berlin,洞穴全景,1913-1914,,盘子尺寸（照片）：13 x 18厘米,4. Turfan-Expedition 1913-1914,https://id.smb.museum/object/1857443/hohlen-panorama,https://recherche.smb.museum/images/4274099_300x300.jpg,https://recherche.smb.museum/images/4274099_300x300.jpg,1.0
2258,柏林州立博物馆,Wandmalerei,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857435/wandmalerei,https://recherche.smb.museum/images/4274097_300x300.jpg,https://recherche.smb.museum/images/4274097_300x300.jpg,1.0
2259,柏林州立博物馆,壁画,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857434/wandmalerei,https://recherche.smb.museum/images/4274096_300x300.jpg,https://recherche.smb.museum/images/4274096_300x300.jpg,1.0
2260,柏林州立博物馆,建筑和全景,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857433/gebaude-und-panorama,https://recherche.smb.museum/images/4274095_300x300.jpg,https://recherche.smb.museum/images/4274095_300x300.jpg,1.0
2261,柏林州立博物馆,建筑,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857432/gebaude,https://recherche.smb.museum/images/4274094_300x300.jpg,https://recherche.smb.museum/images/4274094_300x300.jpg,1.0
2262,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857431/ruinenfeld,https://recherche.smb.museum/images/4274093_300x300.jpg,https://recherche.smb.museum/images/4274093_300x300.jpg,1.0
2263,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857430/ruinenfeld,https://recherche.smb.museum/images/4274092_300x300.jpg,https://recherche.smb.museum/images/4274092_300x300.jpg,1.0
2264,柏林州立博物馆,原位降低塑料基础,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857429/sockel-von-lehmplastik-in-situ,https://recherche.smb.museum/images/4274091_300x300.jpg,https://recherche.smb.museum/images/4274091_300x300.jpg,1.0
2265,柏林州立博物馆,建筑,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857428/gebaude,https://recherche.smb.museum/images/4274090_300x300.jpg,https://recherche.smb.museum/images/4274090_300x300.jpg,1.0
2266,Staatliche Museen zu Berlin,建筑物，粘土塑料，壁画,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857427/gebaude-lehmplastik-wandmalereien,https://recherche.smb.museum/images/4274089_300x300.jpg,https://recherche.smb.museum/images/4274089_300x300.jpg,1.0
2267,柏林州立博物馆,建筑物，人,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857426/gebaude-person,https://recherche.smb.museum/images/4274088_300x300.jpg,https://recherche.smb.museum/images/4274088_300x300.jpg,1.0
2268,柏林州立博物馆,建筑物，人,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857425/gebaude-person,https://recherche.smb.museum/images/4274087_300x300.jpg,https://recherche.smb.museum/images/4274087_300x300.jpg,1.0
2269,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857424/ruinenfeld,https://recherche.smb.museum/images/4274086_300x300.jpg,https://recherche.smb.museum/images/4274086_300x300.jpg,1.0
2270,柏林州立博物馆,Ruinenfeld,1906-1907,,Objektmaß: 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857423/ruinenfeld,https://recherche.smb.museum/images/4274085_300x300.jpg,https://recherche.smb.museum/images/4274085_300x300.jpg,1.0
2271,Staatliche Museen zu Berlin,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857422/ruinenfeld,https://recherche.smb.museum/images/4274084_300x300.jpg,https://recherche.smb.museum/images/4274084_300x300.jpg,1.0
2272,柏林州立博物馆,Höhlen-Panorama,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857421/hohlen-panorama,https://recherche.smb.museum/images/4274083_300x300.jpg,https://recherche.smb.museum/images/4274083_300x300.jpg,1.0
2273,柏林州立博物馆,建筑,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857420/gebaude,https://recherche.smb.museum/images/4274082_300x300.jpg,https://recherche.smb.museum/images/4274082_300x300.jpg,1.0
2274,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857419/ruinenfeld,https://recherche.smb.museum/images/4274081_300x300.jpg,https://recherche.smb.museum/images/4274081_300x300.jpg,1.0
2275,柏林州立博物馆,Ruinenfeld,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857418/ruinenfeld,https://recherche.smb.museum/images/4274080_300x300.jpg,https://recherche.smb.museum/images/4274080_300x300.jpg,1.0
2276,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857417/ruinenfeld,https://recherche.smb.museum/images/4274079_300x300.jpg,https://recherche.smb.museum/images/4274079_300x300.jpg,1.0
2277,柏林州立博物馆,建筑和全景,1902-1914,,Plattengröße (Foto): 13 x 18 cm,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857416/gebaude-und-panorama,https://recherche.smb.museum/images/4274078_300x300.jpg,https://recherche.smb.museum/images/4274078_300x300.jpg,1.0
2278,柏林州立博物馆,建造Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857415/gebaude-ruinenfeld,https://recherche.smb.museum/images/4274076_300x300.jpg,https://recherche.smb.museum/images/4274076_300x300.jpg,1.0
2279,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857414/ruinenfeld,https://recherche.smb.museum/images/4274075_300x300.jpg,https://recherche.smb.museum/images/4274075_300x300.jpg,1.0
2280,柏林州立博物馆,Ruinenfeld,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857413/ruinenfeld,https://recherche.smb.museum/images/4274074_300x300.jpg,https://recherche.smb.museum/images/4274074_300x300.jpg,1.0
2281,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857412/ruinenfeld,https://recherche.smb.museum/images/4274073_300x300.jpg,https://recherche.smb.museum/images/4274073_300x300.jpg,1.0
2282,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857411/ruinenfeld,https://recherche.smb.museum/images/4274072_300x300.jpg,https://recherche.smb.museum/images/4274072_300x300.jpg,1.0
2283,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857410/ruinenfeld,https://recherche.smb.museum/images/4274071_300x300.jpg,https://recherche.smb.museum/images/4274071_300x300.jpg,1.0
2284,柏林州立博物馆,洞穴全景,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857408/hohlen-panorama,https://recherche.smb.museum/images/4274070_300x300.jpg,https://recherche.smb.museum/images/4274070_300x300.jpg,1.0
2285,柏林州立博物馆,洞穴全景,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857407/hohlen-panorama,https://recherche.smb.museum/images/4274069_300x300.jpg,https://recherche.smb.museum/images/4274069_300x300.jpg,1.0
2286,Staatliche Museen zu Berlin,Höhlen-Panorama,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857406/hohlen-panorama,https://recherche.smb.museum/images/4274068_300x300.jpg,https://recherche.smb.museum/images/4274068_300x300.jpg,1.0
2287,柏林州立博物馆,Höhlen-Panorama,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857405/hohlen-panorama,https://recherche.smb.museum/images/4274067_300x300.jpg,https://recherche.smb.museum/images/4274067_300x300.jpg,1.0
2288,柏林州立博物馆,洞穴全景,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857404/hohlen-panorama,https://recherche.smb.museum/images/4274066_300x300.jpg,https://recherche.smb.museum/images/4274066_300x300.jpg,1.0
2289,柏林州立博物馆,团体肖像,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857403/gruppenportrait,https://recherche.smb.museum/images/4274065_300x300.jpg,https://recherche.smb.museum/images/4274065_300x300.jpg,1.0
2290,柏林州立博物馆,Gebäude und Personen,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857402/gebaude-und-personen,https://recherche.smb.museum/images/4274064_300x300.jpg,https://recherche.smb.museum/images/4274064_300x300.jpg,1.0
2291,柏林州立博物馆,壁画,1913-1914,,盘子尺寸（照片）：13 x 18厘米,4. Turfan-Expedition 1913-1914,https://id.smb.museum/object/1857401/wandmalerei,https://recherche.smb.museum/images/4274063_300x300.jpg,https://recherche.smb.museum/images/4274063_300x300.jpg,1.0
2292,柏林州立博物馆,题词,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857400/inschrift,https://recherche.smb.museum/images/4274062_300x300.jpg,https://recherche.smb.museum/images/4274062_300x300.jpg,1.0
2293,柏林州立博物馆,团体肖像,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857399/gruppenportrait,https://recherche.smb.museum/images/4274060_300x300.jpg,https://recherche.smb.museum/images/4274060_300x300.jpg,1.0
2294,柏林州立博物馆,Gebäude,1902-1914,,Plattengröße (Foto): 13 x 18 cm,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857398/gebaude,https://recherche.smb.museum/images/4274058_300x300.jpg,https://recherche.smb.museum/images/4274058_300x300.jpg,1.0
2295,柏林州立博物馆,题词,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857397/inschrift,https://recherche.smb.museum/images/4274057_300x300.jpg,https://recherche.smb.museum/images/4274057_300x300.jpg,1.0
2296,柏林州立博物馆,Panorama,1904-1905,,盘子尺寸（照片）：13 x 18厘米,2. Turfan-Expedition 1904-1905,https://id.smb.museum/object/1857396/panorama,https://recherche.smb.museum/images/4274056_300x300.jpg,https://recherche.smb.museum/images/4274056_300x300.jpg,1.0
2297,柏林州立博物馆,洞穴全景和人,1902-1914,,Plattengröße (Foto): 13 x 18 cm,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857395/hohlen-panorama-und-personen,https://recherche.smb.museum/images/4274055_300x300.jpg,https://recherche.smb.museum/images/4274055_300x300.jpg,1.0
2298,柏林州立博物馆,壁画,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857394/wandmalerei,https://recherche.smb.museum/images/4274054_300x300.jpg,https://recherche.smb.museum/images/4274054_300x300.jpg,1.0
2299,柏林州立博物馆,壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857393/wandmalerei,https://recherche.smb.museum/images/4274053_300x300.jpg,https://recherche.smb.museum/images/4274053_300x300.jpg,1.0
2300,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857392/ruinenfeld,https://recherche.smb.museum/images/4274052_300x300.jpg,https://recherche.smb.museum/images/4274052_300x300.jpg,1.0
2301,柏林州立博物馆,洞穴的视图和壁画,1902-1914,,Plattengröße (Foto): 13 x 18 cm,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857391/hohlenansicht-und-wandmalerei,https://recherche.smb.museum/images/4274051_300x300.jpg,https://recherche.smb.museum/images/4274051_300x300.jpg,1.0
2302,柏林州立博物馆,外洞视图和粘土塑料,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857390/aussere-hohlenansicht-und-lehmplastik,https://recherche.smb.museum/images/4274050_300x300.jpg,https://recherche.smb.museum/images/4274050_300x300.jpg,1.0
2303,柏林州立博物馆,洞穴视图,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857389/hohlenansicht,https://recherche.smb.museum/images/4274049_300x300.jpg,https://recherche.smb.museum/images/4274049_300x300.jpg,1.0
2304,柏林州立博物馆,壁画,1913-1914,,盘子尺寸（照片）：13 x 18厘米,4. Turfan-Expedition 1913-1914,https://id.smb.museum/object/1857388/wandmalerei,https://recherche.smb.museum/images/4274048_300x300.jpg,https://recherche.smb.museum/images/4274048_300x300.jpg,1.0
2305,柏林州立博物馆,壁画,1902-1914,,Plattengröße (Foto): 13 x 18 cm,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857387/wandmalerei,https://recherche.smb.museum/images/4274047_300x300.jpg,https://recherche.smb.museum/images/4274047_300x300.jpg,1.0
2306,柏林州立博物馆,Panorama,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857386/panorama,https://recherche.smb.museum/images/4274046_300x300.jpg,https://recherche.smb.museum/images/4274046_300x300.jpg,1.0
2307,Staatliche Museen zu Berlin,洞穴全景,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857385/hohlen-panorama,https://recherche.smb.museum/images/4274045_300x300.jpg,https://recherche.smb.museum/images/4274045_300x300.jpg,1.0
2308,柏林州立博物馆,外部洞穴视图,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857384/aussere-hohlenansicht,https://recherche.smb.museum/images/4274044_300x300.jpg,https://recherche.smb.museum/images/4274044_300x300.jpg,1.0
2309,Staatliche Museen zu Berlin,Panorama,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857383/panorama,https://recherche.smb.museum/images/4274043_300x300.jpg,https://recherche.smb.museum/images/4274043_300x300.jpg,1.0
2310,柏林州立博物馆,洞穴全景,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857382/hohlen-panorama,https://recherche.smb.museum/images/4274042_300x300.jpg,https://recherche.smb.museum/images/4274042_300x300.jpg,1.0
2311,柏林州立博物馆,建筑,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857380/gebaude,https://recherche.smb.museum/images/4274041_300x300.jpg,https://recherche.smb.museum/images/4274041_300x300.jpg,1.0
2312,Staatliche Museen zu Berlin,当地恶魔,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857379/damon-in-situ,https://recherche.smb.museum/images/4274040_300x300.jpg,https://recherche.smb.museum/images/4274040_300x300.jpg,1.0
2313,Staatliche Museen zu Berlin,洞穴全景,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857378/hohlen-panorama,https://recherche.smb.museum/images/4274039_300x300.jpg,https://recherche.smb.museum/images/4274039_300x300.jpg,1.0
2314,Staatliche Museen zu Berlin,建筑,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857376/gebaude,https://recherche.smb.museum/images/4274038_300x300.jpg,https://recherche.smb.museum/images/4274038_300x300.jpg,1.0
2315,柏林州立博物馆,Ruinenfeld和建筑物,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857375/ruinenfeld-und-gebaude,https://recherche.smb.museum/images/4274037_300x300.jpg,https://recherche.smb.museum/images/4274037_300x300.jpg,1.0
2316,柏林州立博物馆,Ruinenfeld和建筑物,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857374/ruinenfeld-und-gebaude,https://recherche.smb.museum/images/4274036_300x300.jpg,https://recherche.smb.museum/images/4274036_300x300.jpg,1.0
2317,柏林州立博物馆,全景与建筑,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857373/panorama-und-gebaude,https://recherche.smb.museum/images/4274035_300x300.jpg,https://recherche.smb.museum/images/4274035_300x300.jpg,1.0
2318,柏林州立博物馆,Ruinenfeld,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857372/ruinenfeld,https://recherche.smb.museum/images/4274034_300x300.jpg,https://recherche.smb.museum/images/4274034_300x300.jpg,1.0
2319,柏林州立博物馆,Panorama,1906-1907,,Plattengröße (Foto): 13 x 18 cm,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857371/panorama,https://recherche.smb.museum/images/4274033_300x300.jpg,https://recherche.smb.museum/images/4274033_300x300.jpg,1.0
2320,Staatliche Museen zu Berlin,街景,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857370/strassenansicht,https://recherche.smb.museum/images/4274032_300x300.jpg,https://recherche.smb.museum/images/4274032_300x300.jpg,1.0
2321,Staatliche Museen zu Berlin,团体肖像,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857369/gruppenportrait,https://recherche.smb.museum/images/4274031_300x300.jpg,https://recherche.smb.museum/images/4274031_300x300.jpg,1.0
2322,Staatliche Museen zu Berlin,团体肖像,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857368/gruppenportrait,https://recherche.smb.museum/images/4274030_300x300.jpg,https://recherche.smb.museum/images/4274030_300x300.jpg,1.0
2323,柏林州立博物馆,街景,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857367/strassenansicht,https://recherche.smb.museum/images/4274029_300x300.jpg,https://recherche.smb.museum/images/4274029_300x300.jpg,1.0
2324,柏林州立博物馆,洞穴,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857366/hohlen,https://recherche.smb.museum/images/4274028_300x300.jpg,https://recherche.smb.museum/images/4274028_300x300.jpg,1.0
2325,柏林州立博物馆,洞穴全景,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857365/hohlen-panorama,https://recherche.smb.museum/images/4274027_300x300.jpg,https://recherche.smb.museum/images/4274027_300x300.jpg,1.0
2326,Staatliche Museen zu Berlin,全景与建筑,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857364/panorama-und-gebaude,https://recherche.smb.museum/images/4274026_300x300.jpg,https://recherche.smb.museum/images/4274026_300x300.jpg,1.0
2327,柏林州立博物馆,外部洞穴视图,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857363/aussere-hohlenansicht,https://recherche.smb.museum/images/4274025_300x300.jpg,https://recherche.smb.museum/images/4274025_300x300.jpg,1.0
2328,柏林州立博物馆,全景与建筑,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857362/panorama-und-gebaude,https://recherche.smb.museum/images/4274024_300x300.jpg,https://recherche.smb.museum/images/4274024_300x300.jpg,1.0
2329,柏林州立博物馆,洞穴全景和建筑物,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857361/hohlen-panorama-und-gebaude,https://recherche.smb.museum/images/4274023_300x300.jpg,https://recherche.smb.museum/images/4274023_300x300.jpg,1.0
2330,柏林州立博物馆,全景与建筑,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857360/panorama-und-gebaude,https://recherche.smb.museum/images/4274022_300x300.jpg,https://recherche.smb.museum/images/4274022_300x300.jpg,1.0
2331,柏林州立博物馆,洞穴的视图和壁画,1902-1914,,盘子尺寸（照片）：13 x 18厘米,Turfan-Expedition [1902-1914],https://id.smb.museum/object/1857359/hohlenansicht-und-wandmalereien,https://recherche.smb.museum/images/4274021_300x300.jpg,https://recherche.smb.museum/images/4274021_300x300.jpg,1.0
2332,柏林州立博物馆,外部洞穴视图,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857358/aussere-hohlenansicht,https://recherche.smb.museum/images/4274020_300x300.jpg,https://recherche.smb.museum/images/4274020_300x300.jpg,1.0
2333,柏林州立博物馆,外部洞穴视图,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857357/aussere-hohlenansicht,https://recherche.smb.museum/images/4274019_300x300.jpg,https://recherche.smb.museum/images/4274019_300x300.jpg,1.0
2334,柏林州立博物馆,洞穴全景,1906-1907,,盘子尺寸（照片）：13 x 18厘米,3. Turfan-Expedition 1906-1907,https://id.smb.museum/object/1857356/hohlen-panorama,https://recherche.smb.museum/images/4274018_300x300.jpg,https://recherche.smb.museum/images/4274018_300x300.jpg,1.0
